transaction_id,order_date,ship_date,order_total,product_category,discount_pct,region
TX1002219,01/27/2026,2026-01-28,2478.6,Office Supplies,15,South
TX1011855,02/22/2025,2025-02-28,2433.39,Services,20,South
TX1008988,2025-03-03,2025-03-08,220.58, electronics,0,West
TX1014597,08/17/2025,2025-08-27,60.42,Office Supplies,10,West
TX1010444,02/08/2025,2025-02-16,2048.34,Electronics ,25,Central
TX1013957,04/22/2025,2025-05-02,1500.48,Software,15,Central
TX1012561,06/02/2025,2025-06-05,332.58,Office Supplies,0,Central
TX1001310,2025-09-11,2025-09-15,972.58,Furniture,25,East
TX1000469,2025-08-31,2025-09-07,436.19,Furniture,25,South
TX1006085,2026-01-22,2026-01-24,2273.01,Software,5,Central
TX1001959,08/01/2025,2025-01-16,897.13,Electronics ,10,Central
TX1003104,2025-01-22,2025-01-23,1191.32,Software,5,West
TX1009855,14/10/2025,2025-10-19,2262.56,Office Supplies,15,West
TX1003412,2026-02-05,2026-02-06,541.15,Office Supplies,5,Central
TX1000282,2026-03-14,2026-03-15,582.78,Electronics ,15,North
TX1009890,17/10/2025,2025-10-21,763.01,Office Supplies,5,North
TX1008401,04/30/2025,2025-05-06,40.06,Furniture,15,North
TX1013891,08/13/2025,2025-08-20,2466.72,Services,15,North
TX1001582,08/06/2025,2025-06-10,306.44,Services,10,Central
TX1013870,01/11/2026,2026-01-14,490.57,Services,25,East
TX1006584,09/07/2025,2025-07-13,462.65,Software,25,North
TX1007839,11/26/2025,2025-12-06,1723.69,Software,5,South
TX1006546,2025-03-13,2025-03-20,1887.91,Software,20,East
TX1005249,06/02/2025,2025-02-16,320.76,Office Supplies,5,West
TX1010884,05/11/2025,2025-11-12,1757.81,Software,20,Central
TX1005883,2026-01-08,2026-01-13,930.58,Office Supplies,0,North
TX1002362,2025-12-29,2026-01-07,1280.38,Software,15,West
TX1014418,2025-06-06,2025-06-13,2013.03, electronics,10,West
TX1013096,2025-07-14,2025-07-22,1216.29,Electronics ,15,West
TX1007170,2025-05-25,2025-06-03,2005.85,Services,20,South
TX1014337,11/11/2025,2025-11-17,1333.69,Furniture,5,Central
TX1000625,2025-05-03,2025-05-10,609.41,ELECTRONICS,0,Central
TX1001764,31/12/2025,2026-01-06,2048.78,Office Supplies,10,West
TX1005027,22/03/2026,2026-03-24,223.35,Office Supplies,25,East
TX1001685,12/02/2025,2025-12-12,241.43,electronics,5,Central
TX1005631,16/04/2025,2025-04-18,656.45,Services,10,West
TX1011466,07/03/2025,2025-07-08,2656.65,Electronics,0,South
TX1008283,2026-03-10,2026-03-18,997.05,Software,5,West
TX1013069,2025-10-24,2025-10-29,1365.48,Software,25,East
TX1003177,07/10/2025,2025-07-11,555.52,Furniture,25,West
TX1006135,03/20/2025,2025-03-21,561.95,Software,5,Central
TX1013992,03/04/2025,2025-04-11,1483.75,Services,10,North
TX1014181,09/23/2025,2025-09-27,66.9,Office Supplies,15,Central
TX1012809,2025-04-06,2025-04-16,1346.6,Furniture,25,West
TX1008608,09/12/2025,2025-09-16,1612.83,Office Supplies,25,Central
TX1013451,31/05/2025,2025-06-10,350.43,Software,20,West
TX1010015,13/11/2025,2025-11-23,2130.17,Software,10,North
TX1013084,24/07/2025,2025-07-31,1670.39,Services,0,West
TX1003542,12/15/2025,2025-12-23,1399.08,Software,5,South
TX1002929,16/08/2025,2025-08-20,-293.11,Services,10,Central
TX1013108,04/19/2025,2025-04-26,2070.77,Services,0,South
TX1005802,2025-01-19,2025-01-20,1920.74,ELECTRONICS,10,West
TX1003111,2026-02-12,2026-02-20,1928.1,Services,15,South
TX1005645,15/10/2025,2025-10-24,2423.52,electronics,25,Central
TX1001936,13/08/2025,2025-08-22,2489.49,Furniture,25,South
TX1003898,28/10/2025,2025-11-01,1908.66,Services,5,Central
TX1005613,02/01/2025,2025-01-10,1454.23,Furniture,15,North
TX1009404,2026-01-26,2026-01-28,1659.86,electronics,0,Central
TX1004774,2025-11-28,2025-12-03,1695.36,Furniture,25,South
TX1002601,19/01/2026,2026-01-21,2212.59,Electronics ,20,South
TX1006694,04/14/2025,2025-04-21,2160.71,Furniture,15,North
TX1001503,07/14/2025,2025-07-22,2730.22,Furniture,20,South
TX1004337,19/06/2025,2025-06-25,277.09,Furniture,25,West
TX1010983,21/08/2025,2025-08-22,1106.67,Software,20,West
TX1001957,23/01/2025,2025-01-24,1703.95,Furniture,5,South
TX1013397,2026-01-26,2026-01-27,1304.85,Software,15,West
TX1004039,02/14/2026,2026-02-21,2151.87,Furniture,0,West
TX1007189,23/11/2025,2025-12-03,1366.16,ELECTRONICS,25,East
TX1002941,24/02/2025,2025-03-06,1438.09,Furniture,5,South
TX1009998,28/11/2025,2025-12-05,2731.52,Furniture,15,Central
TX1002873,2025-11-14,2025-11-22,202.99,electronics,15,South
TX1001378,10/28/2025,2025-11-04,2040.21,Services,20,Central
TX1014527,2026-03-15,2026-03-20,26.39,Furniture,15,Central
TX1004665,2026-01-07,2026-01-14,945.14,Electronics,15,Central
TX1006387,2025-11-14,2025-11-22,2480.1,Office Supplies,25,West
TX1006837,09/30/2025,2025-10-08,2355.72,Electronics ,20,West
TX1006654,2025-12-24,2025-12-26,2590.44,Furniture,20,East
TX1008719,10/22/2025,2025-11-01,787.98, electronics,5,Central
TX1008722,16/04/2025,2025-04-18,802.67,Services,25,South
TX1005993,2025-02-14,2025-02-17,648.92,Services,0,North
TX1010872,2025-12-19,2025-12-27,2676.23,Services,20,West
TX1002368,09/03/2025,2025-09-13,324.08,Furniture,10,North
TX1003304,12/31/2025,2026-01-09,1919.94,electronics,5,East
TX1008932,01/02/2026,2026-01-09,479.03,Furniture,5,South
TX1003299,03/15/2026,2026-03-16,1999.91,Office Supplies,20,South
TX1009656,2025-05-23,2025-05-24,2589.15,Services,0,South
TX1002189,2026-03-17,2026-03-21,137.85,Office Supplies,25,West
TX1010787,01/11/2025,2025-11-06,1179.46,Services,20,West
TX1005066,06/12/2025,2025-12-10,2265.76,Software,5,East
TX1005813,03/19/2025,2025-03-22,2518.93,Software,20,East
TX1002274,23/09/2025,2025-09-26,1603.13,Electronics,5,North
TX1002824,05/01/2025,2025-05-09,693.22,ELECTRONICS,20,North
TX1001023,2025-12-20,2025-12-21,344.3, electronics,10,Central
TX1003511,09/19/2025,2025-09-21,1327.08,Furniture,5,West
TX1006298,2026-03-05,2026-03-15,2529.5, electronics,0,North
TX1011531,2025-09-09,2025-09-10,2512.73,Office Supplies,15,East
TX1012657,12/05/2025,2025-12-06,204.37,Services,0,North
TX1009977,2025-06-08,2025-06-09,520.51,Software,0,North
TX1001754,2025-10-24,2025-11-02,1668.51,Software,0,South
TX1006499,01/12/2026,2026-01-14,829.29,Services,10,Central
TX1011518,08/16/2025,2025-08-20,664.94,Office Supplies,0,North
TX1002946,12/08/2025,2025-12-12,396.8,ELECTRONICS,20,South
TX1013990,2025-07-31,2025-08-08,852.34,electronics,20,West
TX1004360,10/03/2025,2025-10-13,1476.07,Office Supplies,20,East
TX1011721,2025-06-18,2025-06-28,1649.61,Services,10,East
TX1004519,2026-01-06,2026-01-08,626.13,Office Supplies,10,North
TX1010924,08/31/2025,2025-09-02,2252.93,Furniture,15,East
TX1006102,12/02/2025,2025-02-21,2037.78,Office Supplies,15,East
TX1001128,2025-08-13,2025-08-20,2496.97,Software,5,Central
TX1011352,14/09/2025,2025-09-24,971.7,ELECTRONICS,10,West
TX1008873,06/13/2025,2025-06-16,1657.58,Office Supplies,15,Central
TX1014070,2025-10-16,2025-10-10,1542.56,Office Supplies,5,East
TX1003131,2025-07-31,2025-08-06,1918.82,Furniture,25,North
TX1001363,05/17/2025,2025-05-20,1375.22,Services,0,East
TX1007055,07/01/2025,2025-01-16,1415.92,Furniture,0,South
TX1001170,11/12/2025,2025-12-16,186.55,Furniture,5,Central
TX1013458,11/05/2025,2025-11-12,480.56, electronics,25,North
TX1003388,2025-10-20,2025-10-25,299.14,Software,15,Central
TX1006524,10/10/2025,2025-10-16,232.28,Electronics,5,West
TX1012687,26/04/2025,2025-05-01,2196.87,ELECTRONICS,0,North
TX1003068,02/14/2026,2026-02-16,1679.64,Office Supplies,20,North
TX1013114,12/26/2025,2025-12-27,1948.19,Office Supplies,5,South
TX1014219,02/10/2025,2025-10-10,1285.82,Software,15,East
TX1012176,2025-05-17,2025-05-22,2493.69,Software,10,West
TX1009049,01/29/2025,2025-02-06,2682.96,Furniture,10,Central
TX1005967,02/16/2026,2026-02-20,1845.21,Services,0,North
TX1009126,05/02/2025,2025-02-06,231.5,Office Supplies,5,West
TX1009649,2025-06-16,2025-06-23,1112.21,Electronics ,15,South
TX1005622,02/01/2026,2026-01-05,2769.49,Services,15,South
TX1004709,03/08/2025,2025-03-15,1483.63, electronics,0,West
TX1012856,05/12/2025,2025-05-20,1231.71, electronics,25,East
TX1013447,01/09/2025,2025-09-03,609.01,Services,0,East
TX1011977,2026-01-17,2026-01-26,1959.43,Office Supplies,0,East
TX1010878,08/06/2025,2025-08-11,512.71,ELECTRONICS,10,North
TX1002679,07/30/2025,2025-07-31,2101.84,Software,0,East
TX1003554,05/13/2025,2025-05-18,423.29,Office Supplies,0,East
TX1000783,2025-06-27,2025-07-07,1769.29,Furniture,0,West
TX1014295,2025-03-12,2025-03-14,2087.85,Services,15,West
TX1008998,2025-06-18,2025-06-23,1204.91,Services,20,Central
TX1002650,02/09/2025,2025-02-12,739.27,Services,25,North
TX1003619,10/29/2025,2025-11-07,1876.43,Electronics ,0,North
TX1012701,08/31/2025,2025-09-06,209.71,Software,15,Central
TX1013253,2025-09-07,2025-09-14,1319.34, electronics,15,East
TX1006545,2025-01-19,2025-01-27,1769.88,Services,10,South
TX1012642,05/05/2025,2025-05-10,1460.46,Software,20,Central
TX1011257,01/30/2026,2026-02-09,771.38,Office Supplies,15,East
TX1006015,25/04/2025,2025-04-28,1807.33,Services,10,South
TX1011177,2026-01-16,2026-01-22,2770.66,Office Supplies,15,West
TX1004347,2026-02-07,2026-02-13,81.26,Furniture,0,East
TX1013144,2025-10-17,2025-10-27,2307.76,Furniture,20,Central
TX1013410,2025-11-30,2025-12-01,2728.81,Services,0,East
TX1004579,2026-02-27,2026-03-08,2188.3,Office Supplies,20,Central
TX1005420,2026-02-25,2026-03-06,2523.43, electronics,0,Central
TX1002766,2025-06-18,2025-06-19,887.56,Services,0,North
TX1001100,12/09/2025,2025-12-11,2031.65,Furniture,0,West
TX1012800,2025-03-01,2025-03-10,1089.52,Office Supplies,10,Central
TX1004734,2025-02-28,2025-03-02,2784.4,Electronics,20,Central
TX1000455,10/03/2026,2026-03-14,467.2,Furniture,25,North
TX1003227,2025-08-01,2025-08-06,1398.28,Software,0,West
TX1009563,2025-03-28,2025-03-31,635.68,Office Supplies,20,Central
TX1006014,2025-09-05,2025-09-09,2072.03,Software,15,Central
TX1006509,2025-01-17,2025-01-19,1905.44,Electronics ,15,North
TX1000875,10/09/2025,2025-10-19,1672.63,Services,0,East
TX1011667,2025-11-13,2025-11-19,1553.82,Office Supplies,0,West
TX1001599,22/03/2025,2025-03-31,833.37,Services,10,East
TX1009646,2025-01-15,2025-01-20,586.28,Office Supplies,5,East
TX1004868,10/12/2025,2025-10-19,109.3,Office Supplies,5,Central
TX1009318,2025-01-30,2025-02-06,315.98,Software,15,South
TX1007139,01/27/2025,2025-02-06,1498.12,Office Supplies,25,South
TX1000450,30/01/2026,2026-02-04,84.02,Furniture,25,North
TX1012804,21/08/2025,2025-08-30,2525.51,Services,15,Central
TX1003837,2026-02-03,2026-02-12,2707.98,Software,5,North
TX1010105,2026-03-24,2026-03-29,552.09,Furniture,0,South
TX1006080,2025-03-19,2025-03-23,1744.26, electronics,20,North
TX1008918,2025-08-01,2025-08-11,633.15,Furniture,0,West
TX1006712,01/18/2026,2026-01-26,1451.97,Services,15,North
TX1005754,01/12/2026,2026-01-19,1205.55,Software,20,North
TX1009748,01/10/2026,2026-01-17,924.18,Office Supplies,0,East
TX1001896,06/19/2025,2025-06-25,2137.25,Electronics,25,South
TX1000799,2025-10-27,2025-10-29,2453.54,Services,25,West
TX1006480,25/04/2025,2025-04-26,1011.79,Electronics,15,North
TX1011190,08/06/2025,2025-08-07,325.72,Software,5,South
TX1011220,2025-10-04,2025-10-11,1461.51,Services,15,North
TX1003696,2025-08-20,2025-08-30,1084.39,Office Supplies,10,East
TX1006984,24/02/2026,2026-02-27,2381.61, electronics,0,South
TX1009900,2025-05-29,2025-06-07,2455.78,Office Supplies,0,East
TX1000384,04/29/2025,2025-05-07,2085.91,Services,20,North
TX1011217,2025-05-30,2025-06-04,1340.31,Office Supplies,25,West
TX1005628,2025-07-11,2025-07-19,1945.4,Services,25,North
TX1008991,02/15/2025,2025-02-20,2338.69,Office Supplies,0,West
TX1005782,2026-01-22,2026-01-31,623.69,Software,0,North
TX1012416,2025-10-12,2025-10-18,133.48,Software,10,Central
TX1004377,24/05/2025,2025-05-27,221.66,Furniture,20,West
TX1009535,11/17/2025,2025-11-22,948.21,Services,20,Central
TX1003912,02/18/2026,2026-02-28,1819.69,Electronics ,15,South
TX1013944,2025-05-23,2025-05-27,1653.52, electronics,5,South
TX1001081,05/08/2025,2025-08-11,14.51,Office Supplies,5,West
TX1009006,08/02/2025,2025-02-09,2498.78,Software,25,West
TX1006960,02/13/2025,2025-02-21,2191.93, electronics,20,North
TX1001741,01/12/2025,2025-12-06,180.82,Electronics ,0,South
TX1006362,09/11/2025,2025-09-20,731.49,Services,25,West
TX1012829,2026-02-19,2026-02-24,2130.76,Services,20,West
TX1007857,08/16/2025,2025-08-20,1782.33,Software,15,East
TX1009873,2025-08-03,2025-08-12,2298.52,Services,10,West
TX1005708,08/27/2025,2025-08-31,2577.15,Services,25,West
TX1003835,03/25/2026,2026-04-04,881.22,Software,25,North
TX1004968,08/05/2025,2025-05-09,1726.7,Furniture,5,North
TX1012852,2025-03-28,2025-04-07,2512.82, electronics,10,South
TX1009512,21/03/2025,2025-03-29,532.74,Services,20,South
TX1013874,2025-02-06,2025-02-10,2295.27,Services,0,South
TX1003876,07/26/2025,2025-07-29,77.27,Office Supplies,20,West
TX1011360,01/08/2025,2025-01-16,1787.93, electronics,20,North
TX1012120,2025-10-09,2025-10-16,224.54,Software,0,South
TX1003975,2025-05-27,2025-06-05,2556.99,Services,25,Central
TX1001649,11/01/2026,2026-01-18,2629.09,Services,15,North
TX1006633,01/20/2026,2026-01-24,316.95,Services,10,South
TX1001121,02/13/2025,2025-02-15,201.07, electronics,20,West
TX1010398,13/01/2026,2026-01-23,1508.23,Office Supplies,20,West
TX1009694,06/11/2025,2025-11-09,87.68,ELECTRONICS,0,Central
TX1007670,2025-09-22,2025-09-24,1099.33,Electronics,15,East
TX1009204,10/18/2025,2025-10-20,84.83,Electronics ,212,Central
TX1013342,11/16/2025,2025-11-23,185.7,Furniture,15,North
TX1006045,2026-02-17,2026-02-25,-153.45,Office Supplies,15,East
TX1009081,2026-01-17,2026-01-21,303.81,Office Supplies,10,East
TX1013482,2025-04-08,2025-04-16,173.88,Office Supplies,15,Central
TX1012771,2026-03-04,2026-03-11,1346.2,Office Supplies,5,Central
TX1007325,09/09/2025,2025-09-11,1057.06,Office Supplies,25,Central
TX1013617,2025-05-25,2025-05-30,888.67,Software,20,Central
TX1014377,2026-03-07,2026-03-13,1533.21,Furniture,25,West
TX1012497,06/10/2025,2025-06-13,236.52,Furniture,10,Central
TX1008233,2025-06-19,2025-06-26,732.68,electronics,20,West
TX1010244,02/18/2026,2026-02-21,2512.43,Furniture,0,Central
TX1012118,21/02/2026,2026-03-03,296.3,Services,0,East
TX1009045,10/29/2025,2025-11-01,1662.71,Office Supplies,15,North
TX1005538,03/09/2026,2026-03-18,1804.38,Software,20,West
TX1005674,07/21/2025,2025-07-28,521.41,Electronics ,15,Central
TX1010591,2025-03-27,2025-03-28,98.68,ELECTRONICS,20,East
TX1012950,01/26/2026,2026-02-05,2165.3, electronics,5,West
TX1013922,2026-03-06,2026-03-07,1886.0,Furniture,25,East
TX1005570,2025-07-23,2025-07-30,2517.1,Software,25,North
TX1004185,11/01/2025,2025-11-04,1601.24,Office Supplies,0,East
TX1005330,2025-07-11,2025-07-13,1657.89,Software,15,West
TX1012098,07/09/2025,2025-09-15,424.45,Services,20,Central
TX1000286,01/20/2026,2026-01-30,2348.92,Software,15,Central
TX1006145,05/11/2025,2025-11-09,1606.25,Office Supplies,10,East
TX1014102,21/01/2026,2026-01-24,705.46, electronics,0,East
TX1007860,2026-02-22,2026-02-28,791.08,electronics,10,East
TX1002286,2026-01-11,2026-01-12,1024.66,Software,20,West
TX1011492,20/02/2025,2025-02-26,1917.42,Furniture,0,East
TX1011240,2025-03-16,2025-03-20,1677.25,Software,20,Central
TX1014467,2026-02-23,2026-02-24,1633.17,Furniture,0,West
TX1012093,02/09/2026,2026-02-15,205.9,electronics,15,East
TX1007212,10/21/2025,2025-10-26,2034.72,Office Supplies,5,South
TX1011100,03/23/2026,2026-03-29,823.74,Office Supplies,15,South
TX1008870,12/21/2025,2025-12-25,109.58,Services,25,East
TX1014604,2025-05-12,2025-05-17,571.12,Furniture,20,West
TX1013953,02/02/2025,2025-02-04,112.42,Office Supplies,0,West
TX1000302,2026-01-10,2026-01-18,295.84,Electronics ,10,North
TX1009182,2025-06-26,2025-06-28,2258.14,Software,0,Central
TX1000040,2025-12-31,2026-01-03,2517.73,Office Supplies,10,West
TX1006441,07/07/2025,2025-07-08,744.81,Office Supplies,15,North
TX1014103,03/04/2025,2025-03-13,1477.26,Electronics,20,North
TX1001867,2025-03-15,2025-03-20,-450.9,Electronics,10,East
TX1005928,2025-06-14,2025-06-19,1922.16,Furniture,20,East
TX1000943,2025-10-11,2025-10-21,2266.2,Office Supplies,25,South
TX1005464,12/20/2025,2025-12-23,205.69,Office Supplies,20,North
TX1011563,26/01/2026,2026-02-05,1604.64,Furniture,0,South
TX1010656,06/11/2025,2025-06-16,25.28,Services,5,North
TX1014129,2025-01-22,2025-01-25,1755.26,electronics,20,Central
TX1006112,2026-03-24,2026-04-02,1740.35,Furniture,0,East
TX1011941,2026-03-11,2026-03-21,598.15,Software,0,Central
TX1013885,2025-07-13,2025-07-18,1898.42,Electronics ,25,East
TX1009878,2025-11-24,2025-11-30,1239.3,Services,25,East
TX1013971,01/14/2025,2025-01-16,2628.55,Office Supplies,0,North
TX1008238,2025-10-29,2025-11-05,2357.34,Services,10,West
TX1004126,09/09/2025,2025-09-19,83.16,Electronics,20,North
TX1011213,02/09/2025,2025-09-05,2097.5,electronics,25,East
TX1011759,2025-06-08,2025-06-18,1968.28,Services,10,East
TX1009650,04/09/2025,2025-04-14,2111.94,Services,10,West
TX1006450,10/11/2025,2025-11-14,2745.02,Office Supplies,25,West
TX1002101,24/03/2025,2025-03-25,363.49,Services,25,West
TX1009985,2025-03-29,2025-04-08,413.69,Furniture,10,Central
TX1001381,2025-05-01,2025-05-08,1140.0,Furniture,25,East
TX1003047,04/04/2025,2025-04-10,1505.85,Services,25,North
TX1003510,07/18/2025,2025-07-22,429.13,Electronics ,20,South
TX1003904,2025-07-27,2025-07-31,2209.66,ELECTRONICS,20,South
TX1007753,2026-03-14,2026-03-20,1223.02,Furniture,15,East
TX1012215,02/18/2025,2025-02-19,839.82,Electronics,20,Central
TX1014528,09/18/2025,2025-09-27,672.07, electronics,25,West
TX1012243,06/05/2025,2025-06-07,813.97,electronics,25,East
TX1013391,05/04/2025,2025-04-08,524.68,Furniture,20,North
TX1006421,01/15/2025,2025-01-19,36.79,Furniture,25,South
TX1011278,2026-02-21,2026-02-28,699.6,Office Supplies,0,South
TX1009087,2025-06-11,2025-06-15,1286.15,Services,15,North
TX1002558,02/06/2026,2026-02-12,1022.56,Services,15,East
TX1012580,11/11/2025,2025-11-18,1999.61,Software,20,East
TX1014610,10/20/2025,2025-10-29,1610.21,Software,15,North
TX1005913,2026-01-12,2026-01-20,2440.85,Services,25,Central
TX1001022,11/02/2025,2025-02-19,811.55,Electronics ,5,West
TX1014082,2025-11-15,2025-11-19,2551.37,Software,10,West
TX1008947,01/19/2026,2026-01-29,510.84,Services,10,South
TX1009523,2025-01-06,2025-01-12,426.14,Office Supplies,0,West
TX1008559,2026-03-12,2026-03-21,-355.25,Software,0,West
TX1014542,01/26/2025,2025-01-27,2703.08,Software,10,Central
TX1003300,04/11/2025,2025-04-20,220.4,Software,25,East
TX1000675,09/15/2025,2025-09-23,718.15,Services,5,Central
TX1010687,13/02/2026,2026-02-19,2686.32,Furniture,5,West
TX1003323,07/15/2025,2025-07-24,1496.38,Furniture,5,South
TX1014540,2026-01-21,2026-01-29,2294.95,Software,5,South
TX1010620,2025-07-14,2025-07-16,677.63,Software,5,East
TX1001375,12/03/2025,2025-12-04,83.03,ELECTRONICS,25,West
TX1001086,2025-07-09,2025-07-10,1145.47,Electronics,0,North
TX1013281,03/12/2026,2026-03-15,292.01,Software,10,South
TX1001250,2025-06-27,2025-07-07,1803.5,Services,5,East
TX1011935,2025-06-28,2025-07-05,1238.51,Services,5,South
TX1001780,14/03/2025,2025-03-23,473.13,Office Supplies,25,South
TX1008601,06/10/2025,2025-10-16,1815.81,ELECTRONICS,0,North
TX1001416,07/13/2025,2025-07-23,2365.67,Electronics ,10,East
TX1009586,01/31/2025,2025-02-05,2226.53,Office Supplies,0,Central
TX1003290,28/01/2025,2025-01-30,2753.46,Furniture,5,West
TX1010975,11/27/2025,2025-11-29,141.23,Furniture,5,East
TX1014343,05/29/2025,2025-06-01,1457.38,Office Supplies,10,Central
TX1009492,05/09/2025,2025-05-14,177.23,ELECTRONICS,10,Central
TX1005979,2025-10-15,2025-10-16,1570.87,Software,20,West
TX1006136,2025-11-24,2025-12-02,2321.52,Office Supplies,0,Central
TX1013013,03/04/2025,2025-04-11,1297.82,electronics,0,North
TX1002162,2025-12-25,2025-12-29,1248.3,Electronics ,5,West
TX1006328,2025-12-06,2025-12-10,2688.81,Office Supplies,5,West
TX1005736,2026-02-05,2026-02-13,1516.68,Furniture,15,East
